ID,Latitude,Longitude,Date,MODIS_Tile,MOD11A1_061_Line_Y_1km,MOD11A1_061_Sample_X_1km,MOD11A1_061_Clear_day_cov,MOD11A1_061_Clear_night_cov,MOD11A1_061_Day_view_angl,MOD11A1_061_Day_view_time,MOD11A1_061_Emis_31,MOD11A1_061_Emis_32,MOD11A1_061_LST_Day_1km,MOD11A1_061_LST_Night_1km,MOD11A1_061_Night_view_angl,MOD11A1_061_Night_view_time,MOD11A1_061_QC_Day,MOD11A1_061_QC_Night,MOD11A1_061_QC_Day_bitmask,MOD11A1_061_QC_Day_MODLAND,MOD11A1_061_QC_Day_MODLAND_Description,MOD11A1_061_QC_Day_Data_Quality_flag,MOD11A1_061_QC_Day_Data_Quality_flag_Description,MOD11A1_061_QC_Day_Emis_Error_flag,MOD11A1_061_QC_Day_Emis_Error_flag_Description,MOD11A1_061_QC_Day_LST_Error_Flag,MOD11A1_061_QC_Day_LST_Error_Flag_Description,MOD11A1_061_QC_Night_bitmask,MOD11A1_061_QC_Night_MODLAND,MOD11A1_061_QC_Night_MODLAND_Description,MOD11A1_061_QC_Night_Data_Quality_flag,MOD11A1_061_QC_Night_Data_Quality_flag_Description,MOD11A1_061_QC_Night_Emis_Error_flag,MOD11A1_061_QC_Night_Emis_Error_flag_Description,MOD11A1_061_QC_Night_LST_Error_Flag,MOD11A1_061_QC_Night_LST_Error_Flag_Description
Los Robles,24.0333,-110.1167,2011-11-25,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-11-26,h07v06,716,1131,0.0,1.0,255.0,255.0,0.98,0.984,0.0,288.4199829,-65.0,21.5,2,65,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Los Robles,24.0333,-110.1167,2011-11-27,h07v06,716,1131,0.541,1.0,-46.0,10.3000002,0.982,0.9860001,297.1799927,286.5799866,-8.0,22.2000008,65,0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-11-28,h07v06,716,1131,1.9925001,1.0,36.0,11.1000004,0.98,0.984,298.5400085,286.3399963,60.0,22.8999996,0,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-11-29,h07v06,716,1131,0.9685,1.0,-59.0,10.1000004,0.982,0.984,300.0,284.1199951,-33.0,22.0,0,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-11-30,h07v06,716,1131,1.207,2.0,14.0,10.8000002,0.98,0.984,301.1999817,285.5,48.0,22.7000008,0,0,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-01,h07v06,716,1131,0.0,2.0,255.0,255.0,0.98,0.984,0.0,287.4799805,-50.0,21.8000011,2,0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-02,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-03,h07v06,716,1131,1.3695,0.0,58.0,11.4000006,0.982,0.984,291.2799988,0.0,255.0,255.0,0,2,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-04,h07v06,716,1131,0.0,0.9955,255.0,255.0,0.982,0.9860001,0.0,283.1600037,6.0,22.3000011,2,0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-05,h07v06,716,1131,0.0,2.0,255.0,255.0,0.98,0.982,0.0,281.2799988,65.0,23.0,2,65,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Los Robles,24.0333,-110.1167,2011-12-06,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-07,h07v06,716,1131,1.0,0.0,26.0,10.9000006,0.98,0.984,296.1000061,0.0,255.0,255.0,0,2,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-08,h07v06,716,1131,0.0,1.3570001,255.0,255.0,0.978,0.982,0.0,281.5599976,-42.0,21.8999996,2,0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-09,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-10,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-11,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-12,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-13,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-14,h07v06,716,1131,1.0,0.0,37.0,11.1000004,0.982,0.9860001,296.1000061,0.0,255.0,255.0,0,2,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-15,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-16,h07v06,716,1131,0.0,0.3485,255.0,255.0,0.9760001,0.98,0.0,278.7999878,49.0,22.7000008,2,65,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K
Los Robles,24.0333,-110.1167,2011-12-17,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-18,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-19,h07v06,716,1131,2.0,0.0,58.0,11.4000006,0.982,0.9860001,294.019989,0.0,255.0,255.0,65,2,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-20,h07v06,716,1131,0.3545,0.994,-36.0,10.4000006,0.98,0.984,294.6199951,280.2799988,6.0,22.3000011,65,0,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-21,h07v06,716,1131,1.3155,0.0,45.0,11.1999998,0.978,0.982,294.6199951,0.0,255.0,255.0,0,2,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-22,h07v06,716,1131,0.0,0.612,255.0,255.0,0.978,0.982,0.0,281.6799927,-21.0,22.1000004,2,81,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Los Robles,24.0333,-110.1167,2011-12-23,h07v06,716,1131,1.0225,0.0,27.0,10.9000006,0.978,0.982,288.8999939,0.0,255.0,255.0,65,2,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-24,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-25,h07v06,716,1131,0.8935,0.0,1.0,10.8000002,0.98,0.984,295.1000061,0.0,255.0,255.0,65,2,0b01000001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b01,Average LST error <= 2K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-26,h07v06,716,1131,0.0,0.9950001,255.0,255.0,0.98,0.984,0.0,280.1199951,-56.0,21.7000008,2,0,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-27,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-28,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-29,h07v06,716,1131,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-30,h07v06,716,1131,1.0,0.0,37.0,11.1000004,0.982,0.9860001,298.8800049,0.0,255.0,255.0,0,2,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Los Robles,24.0333,-110.1167,2011-12-31,h07v06,716,1131,0.9985,0.0,-59.0,10.1000004,0.978,0.982,298.7999878,0.0,255.0,255.0,0,2,0b00000000,0b00,"LST produced, good quality, not necessary to examine more detailed QA",0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-01,h07v06,442,1154,1.6015,2.0,48.0,11.1999998,0.974,0.978,293.1000061,281.7200012,-64.0,21.5,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-02,h07v06,442,1154,0.0,0.177,255.0,255.0,0.972,0.9760001,0.0,280.7999878,-6.0,22.2000008,2,81,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Ojo de Agua,26.3167,-111.9833,2011-01-03,h07v06,442,1154,1.0,1.2015001,30.0,11.0,0.972,0.9760001,295.6399841,283.0,60.0,22.8999996,17,81,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Ojo de Agua,26.3167,-111.9833,2011-01-04,h07v06,442,1154,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,284.7200012,-31.0,22.0,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-05,h07v06,442,1154,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-06,h07v06,442,1154,0.0,0.0,255.0,255.0,0.0,0.0,0.0,0.0,255.0,255.0,2,2,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-07,h07v06,442,1154,0.9965001,0.0,-21.0,10.6000004,0.972,0.9760001,300.1000061,0.0,255.0,255.0,17,2,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-08,h07v06,442,1154,1.1400001,1.9855001,54.0,11.3000002,0.972,0.9760001,295.5799866,287.3200073,-60.0,21.6000004,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-09,h07v06,442,1154,1.9690001,1.0,-42.0,10.4000006,0.972,0.9760001,295.519989,284.5400085,7.0,22.3000011,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-10,h07v06,442,1154,1.9835001,2.0,40.0,11.1000004,0.972,0.9760001,295.0400085,282.3599854,65.0,23.0,81,81,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K
Ojo de Agua,26.3167,-111.9833,2011-01-11,h07v06,442,1154,0.9465001,1.0,-56.0,10.1999998,0.972,0.9760001,298.1399841,285.3399963,-19.0,22.1000004,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-12,h07v06,442,1154,0.998,1.0,19.0,10.9000006,0.972,0.9760001,297.9599915,285.2399902,55.0,22.8000011,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-13,h07v06,442,1154,2.0255001,1.7235001,-65.0,10.0,0.972,0.9760001,300.8599854,285.5,-40.0,21.8999996,81,17,0b01010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b01,Average LST error <= 2K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-14,h07v06,442,1154,1.0,1.0,-8.0,10.6999998,0.972,0.9760001,299.5799866,287.2200012,41.0,22.6000004,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-15,h07v06,442,1154,1.0810001,1.9995,59.0,11.4000006,0.972,0.9760001,301.039978,287.4599915,-55.0,21.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-16,h07v06,442,1154,0.9785001,1.0,-32.0,10.5,0.972,0.9760001,301.8999939,287.1199951,20.0,22.3999996,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-17,h07v06,442,1154,2.0,2.0,47.0,11.1999998,0.974,0.978,302.1399841,287.3599854,-64.0,21.5,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-18,h07v06,442,1154,1.0,1.0,-50.0,10.3000002,0.972,0.9760001,301.1399841,289.4199829,-6.0,22.2000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-19,h07v06,442,1154,0.0,2.0,255.0,255.0,0.972,0.9760001,0.0,288.1600037,60.0,22.8999996,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-20,h07v06,442,1154,0.0,1.0,255.0,255.0,0.972,0.9760001,0.0,287.2399902,-31.0,22.0,2,17,0b00000010,0b10,LST not produced due to cloud effects,0b00,Good data quality,0b00,Average emissivity error <= 0.01,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
Ojo de Agua,26.3167,-111.9833,2011-01-21,h07v06,442,1154,1.0,2.0,5.0,10.8000002,0.972,0.9760001,300.5,288.3399963,49.0,22.7000008,17,17,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K,0b00010001,0b01,"LST produced, other quality, recommend examination of more detailed QA",0b00,Good data quality,0b01,Average emissivity error <= 0.02,0b00,Average LST error <= 1K
